"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","748","Ошибки валидации формы логина (Playwright)","tests","2026-09-17","passed","2026-09-17","","test_playwright_login","",""
"","1896","test_add_car_duplicate","tests","2026-09-17","passed","2026-09-17","","test_add_car","",""
"","1006","test_registration_negative_fields[email-tonygmail.com-Wrong email format-Неверный формат email]","tests","2026-09-17","passed","2026-09-17","","test_registration","",""
"Проверка ошибок, которые возвращает сервер после попытки авторизации","1244","test_login_negative_backend[warman.of.mars@gmail.com-WrongPassword123!-Неверный пароль]","tests","2026-09-17","passed","2026-09-17","","test_login","",""
"","255","Строгое соответствие словаря городов (Frontend vs Backend)","tests","2026-09-17","skipped","2026-09-17","","test_dictionaries","",""
"","900","test_registration_negative_fields[last_name--Last name is required-Пустая фамилия]","tests","2026-09-17","passed","2026-09-17","","test_registration","",""
"Проверка ошибок, которые отлавливаются на стороне браузера (без отправки на сервер)","2546","test_login_negative_frontend[123-z2I8A@U!Hl3T2&@h-Wrong email format-Невалидный формат email]","tests","2026-09-17","passed","2026-09-17","","test_login","",""
"Проверка ошибок, которые отлавливаются на стороне браузера (без отправки на сервер)","1001","test_login_negative_frontend[warman.of.mars@gmail.com--Password is required-Пустой пароль]","tests","2026-09-17","passed","2026-09-17","","test_login","",""
"","2982","test_api_car_lifecycle","tests","2026-09-17","passed","2026-09-17","","test_api_car","",""
"","1253","Успешная авторизация (Playwright + POM)","tests","2026-09-17","passed","2026-09-17","","test_playwright_login","",""
"","1946","test_add_car_success[Electric-Premium-Добавление премиального электрокара]","tests","2026-09-17","passed","2026-09-17","","test_add_car","",""
"","1460","test_login_success","tests","2026-09-17","passed","2026-09-17","","test_login","",""
"","1011","test_registration_negative_fields[password-P123$-Password must contain minimum 6 symbols-Слишком короткий пароль]","tests","2026-09-17","passed","2026-09-17","","test_registration","",""
"","3422","Реальное добавление машины (E2E Playwright)","tests","2026-09-17","passed","2026-09-17","","test_playwright_add_car","",""
"","624","test_navigation_to_registration","tests","2026-09-17","passed","2026-09-17","","test_registration","",""
"","2929","Создание дубликата машины (Playwright + API)","tests","2026-09-17","passed","2026-09-17","","test_playwright_add_car","",""
"","883","test_registration_negative_fields[email--Email is required-Пустой email]","tests","2026-09-17","passed","2026-09-17","","test_registration","",""
"","943","test_registration_negative_fields[password--Password is required-Пустой пароль]","tests","2026-09-17","passed","2026-09-17","","test_registration","",""
"","596","test_api_add_car_success","tests","2026-09-17","passed","2026-09-17","","test_api_car","",""
"","890","test_registration_negative_fields[name--Name is required-Пустое имя]","tests","2026-09-17","passed","2026-09-17","","test_registration","",""
"","6268","test_calendar_ui_and_close","tests","2026-09-17","passed","2026-09-17","","test_calendar","",""
"Проверка ошибок, которые возвращает сервер после попытки авторизации","1187","test_login_negative_backend[fake_user_12345@gmail.com-z2I8A@U!Hl3T2&@h-Несуществующий пользователь]","tests","2026-09-17","passed","2026-09-17","","test_login","",""
"","343","Ошибки валидации формы логина (Playwright)","tests","2026-09-17","passed","2026-09-17","","test_playwright_login","",""
"","1050","test_calendar_month_navigation","tests","2026-09-17","passed","2026-09-17","","test_calendar","",""
"","901","test_registration_without_check_box","tests","2026-09-17","passed","2026-09-17","","test_registration","",""
"","634","test_search_empty_city_validation","tests","2026-09-17","passed","2026-09-17","","test_search","",""
"","2348","test_search_form_dynamic","tests","2026-09-17","passed","2026-09-17","","test_search","",""
"","1599","test_registration_success","tests","2026-09-17","passed","2026-09-17","","test_registration","",""
"","813","test_calendar_past_navigation_blocked","tests","2026-09-17","passed","2026-09-17","","test_calendar","",""
"","2454","test_add_car_success[Petrol-Economy-Добавление бензиновой машины эконом-класса]","tests","2026-09-17","passed","2026-09-17","","test_add_car","",""
"","360","test_search_dates_readonly_protection","tests","2026-09-17","passed","2026-09-17","","test_search","",""
"","1364","test_api_car_booking_flow","tests","2026-09-17","passed","2026-09-17","","test_api_car","",""
"","1178","test_registration_existing_user","tests","2026-09-17","passed","2026-09-17","","test_registration","",""
"","4342","test_hybrid_car_search","tests","2026-09-17","passed","2026-09-17","","test_hybrid_search","",""
"","462","test_api_add_car_unauthorized","tests","2026-09-17","passed","2026-09-17","","test_api_car","",""
