"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1970","test_add_car_success[Electric-Premium-Добавление премиального электрокара]","tests","2026-09-21","passed","2026-09-21","","test_add_car","",""
"","1040","test_registration_negative_fields[name--Name is required-Пустое имя]","tests","2026-09-21","passed","2026-09-21","","test_registration","",""
"","818","test_login_negative_frontend[123-valid-Wrong email format-Невалидный формат email]","tests","2026-09-21","passed","2026-09-21","","test_login","",""
"","1311","Успешная авторизация (Playwright + POM)","tests","2026-09-21","passed","2026-09-21","","test_playwright_login","",""
"","708","test_api_add_car_success","tests","2026-09-21","passed","2026-09-21","","test_api_car","",""
"","429","Ошибки валидации формы логина (Playwright)","tests","2026-09-21","passed","2026-09-21","","test_playwright_login","",""
"","938","test_registration_negative_fields[password--Password is required-Пустой пароль]","tests","2026-09-21","passed","2026-09-21","","test_registration","",""
"","613","test_api_add_car_unauthorized","tests","2026-09-21","passed","2026-09-21","","test_api_car","",""
"","1495","test_registration_existing_user","tests","2026-09-21","passed","2026-09-21","","test_registration","",""
"","1659","test_registration_success","tests","2026-09-21","passed","2026-09-21","","test_registration","",""
"","2342","test_api_car_booking_flow","tests","2026-09-21","passed","2026-09-21","","test_api_car","",""
"","3761","test_search_form_dynamic","tests","2026-09-21","passed","2026-09-21","","test_search","",""
"","2857","Создание дубликата машины (Playwright + API)","tests","2026-09-21","passed","2026-09-21","","test_playwright_add_car","",""
"","2154","test_add_car_duplicate","tests","2026-09-21","passed","2026-09-21","","test_add_car","",""
"","950","test_registration_negative_fields[last_name--Last name is required-Пустая фамилия]","tests","2026-09-21","passed","2026-09-21","","test_registration","",""
"","699","test_navigation_to_registration","tests","2026-09-21","passed","2026-09-21","","test_registration","",""
"","6173","test_calendar_ui_and_close","tests","2026-09-21","passed","2026-09-21","","test_calendar","",""
"","913","test_registration_negative_fields[password-P123$-Password must contain minimum 6 symbols-Слишком короткий пароль]","tests","2026-09-21","passed","2026-09-21","","test_registration","",""
"","18459","test_hybrid_car_search","tests","2026-09-21","broken","2026-09-21","","test_hybrid_search","",""
"Проверка ошибок, которые возвращает сервер после попытки авторизации","1304","test_login_negative_backend[valid_email-WrongPassword123!-Login or Password incorrect-Неверный пароль]","tests","2026-09-21","passed","2026-09-21","","test_login","",""
"","870","test_registration_negative_fields[email--Email is required-Пустой email]","tests","2026-09-21","passed","2026-09-21","","test_registration","",""
"","323","test_search_dates_readonly_protection","tests","2026-09-21","passed","2026-09-21","","test_search","",""
"","965","test_registration_negative_fields[email-tonygmail.com-Wrong email format-Неверный формат email]","tests","2026-09-21","passed","2026-09-21","","test_registration","",""
"","546","test_search_empty_city_validation","tests","2026-09-21","passed","2026-09-21","","test_search","",""
"","2570","Реальное добавление машины (E2E Playwright)","tests","2026-09-21","passed","2026-09-21","","test_playwright_add_car","",""
"","1365","test_login_success","tests","2026-09-21","passed","2026-09-21","","test_login","",""
"","3536","test_api_car_lifecycle","tests","2026-09-21","passed","2026-09-21","","test_api_car","",""
"Проверка ошибок, которые возвращает сервер после попытки авторизации","1400","test_login_negative_backend[fake_user_12345@gmail.com-valid_pass-Login or Password incorrect-Несуществующий пользователь]","tests","2026-09-21","passed","2026-09-21","","test_login","",""
"","1025","test_registration_without_check_box","tests","2026-09-21","passed","2026-09-21","","test_registration","",""
"","702","test_login_negative_frontend[warman.of.mars@gmail.com-empty-Password is required-Пустой пароль]","tests","2026-09-21","passed","2026-09-21","","test_login","",""
"","1132","test_calendar_month_navigation","tests","2026-09-21","passed","2026-09-21","","test_calendar","",""
"","231","Ошибки валидации формы логина (Playwright)","tests","2026-09-21","passed","2026-09-21","","test_playwright_login","",""
"","2294","test_add_car_success[Petrol-Economy-Добавление бензиновой машины эконом-класса]","tests","2026-09-21","passed","2026-09-21","","test_add_car","",""
"","311","Строгое соответствие словаря городов (Frontend vs Backend)","tests","2026-09-21","skipped","2026-09-21","","test_dictionaries","",""
"","851","test_calendar_past_navigation_blocked","tests","2026-09-21","passed","2026-09-21","","test_calendar","",""
